iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
AFG,18571,38928341,123.48512953604448,123.48512953604448,123.48512953604448,123.48512953604448,123.48512953604448,123.48512953604448,123.48512953604448,123.48512953604448,NA,3.245
AFG,18578,38928341,101.9934116792416,101.9934116792416,101.9934116792416,101.9934116792416,101.9934116792416,101.9934116792416,101.9934116792416,101.9934116792416,NA,5.734571428571429
AFG,18585,38928341,110.49542369235675,110.49542369235675,110.49542369235675,110.49542369235675,110.49542369235675,110.49542369235675,110.49542369235675,110.49542369235675,NA,9.183714285714286
AFG,18592,38928341,147.11174068866038,147.11174068866038,147.11174068866038,147.11174068866038,147.11174068866038,147.11174068866038,147.11174068866038,147.11174068866038,NA,10.959
AFG,18599,38928341,135.81387184001088,135.81387184001088,135.81387184001088,135.81387184001088,135.81387184001088,135.81387184001088,135.81387184001088,135.81387184001088,NA,15.102142857142857
AFG,18606,38928341,147.9520964086181,147.9520964086181,147.9520964086181,147.9520964086181,147.9520964086181,147.9520964086181,147.9520964086181,147.9520964086181,NA,13.020428571428571
AFG,18613,38928341,151.1162695513566,151.1162695513566,151.1162695513566,151.1162695513566,151.1162695513566,151.1162695513566,151.1162695513566,151.1162695513566,NA,12.612142857142857
AFG,18620,38928341,113.26627364050708,113.26627364050708,113.26627364050708,113.26627364050708,113.26627364050708,113.26627364050708,113.26627364050708,113.26627364050708,NA,14.796
AFG,18627,38928341,122.42227748943095,122.42227748943095,122.42227748943095,122.42227748943095,122.42227748943095,122.42227748943095,122.42227748943095,122.42227748943095,NA,8.755285714285714
AFG,18634,38928341,119.34526697407156,119.34526697407156,119.34526697407156,119.34526697407156,119.34526697407156,119.34526697407156,119.34526697407156,119.34526697407156,NA,9.755285714285714
AFG,18641,38928341,115.02279586541034,115.02279586541034,115.02279586541034,115.02279586541034,115.02279586541034,115.02279586541034,115.02279586541034,115.02279586541034,NA,8.714285714285714
AFG,18648,38928341,115.13629059084403,115.13629059084403,115.13629059084403,115.13629059084403,115.13629059084403,115.13629059084403,115.13629059084403,115.13629059084403,NA,6.612142857142857
AFG,18655,38928341,119.98195461750737,119.98195461750737,119.98195461750737,119.98195461750737,119.98195461750737,119.98195461750737,119.98195461750737,119.98195461750737,NA,4.734714285714285
AFG,18662,38928341,92.5517185279481,92.5517185279481,92.5517185279481,92.5517185279481,92.5517185279481,92.5517185279481,92.5517185279481,92.5517185279481,NA,1.796142857142857
AFG,18669,38928341,93.94597517561608,93.94597517561608,93.94597517561608,93.94597517561608,93.94597517561608,93.94597517561608,93.94597517561608,93.94597517561608,NA,1.9388571428571428
AFG,18676,38928341,81.96987174231356,81.96987174231356,81.96987174231356,81.96987174231356,81.96987174231356,81.96987174231356,81.96987174231356,81.96987174231356,NA,1.2857142857142858
AFG,18683,38928341,85.42525753101002,85.42525753101002,85.42525753101002,85.42525753101002,85.42525753101002,85.42525753101002,85.42525753101002,85.42525753101002,NA,1.3264285714285715
AFG,18690,38928341,85.48080728168789,85.48080728168789,85.48080728168789,85.48080728168789,85.48080728168789,85.48080728168789,85.48080728168789,85.48080728168789,NA,1.204
AFG,18697,38928341,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,NA,0.8161428571428572
AFG,18704,38928341,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,98.45797185145024,NA,1.2041428571428572
AFG,18711,38928341,101.62221069973866,101.62221069973866,101.62221069973866,101.62221069973866,101.62221069973866,101.62221069973866,101.62221069973866,101.62221069973866,NA,0.8365714285714285
AFG,18718,38928341,90.67719656738667,90.67719656738667,90.67719656738667,90.67719656738667,90.67719656738667,90.67719656738667,90.67719656738667,90.67719656738667,NA,2.857142857142857
AFG,18725,38928341,93.98187149084364,93.98187149084364,93.98187149084364,93.98187149084364,93.98187149084364,93.98187149084364,93.98187149084364,93.98187149084364,NA,4.122428571428571
AFG,18732,38928341,73.72958277528721,73.72958277528721,73.72958277528721,73.72958277528721,73.72958277528721,73.72958277528721,73.72958277528721,73.72958277528721,NA,2.551
AFG,18739,38928341,83.4035264253324,83.4035264253324,83.4035264253324,83.4035264253324,83.4035264253324,83.4035264253324,83.4035264253324,83.4035264253324,NA,4
AFG,18746,38928341,99.38034545671968,99.38034545671968,99.38034545671968,99.38034545671968,99.38034545671968,99.38034545671968,99.38034545671968,99.38034545671968,NA,7.755
AFG,18753,38928341,97.78488158152403,97.78488158152403,97.78488158152403,97.78488158152403,97.78488158152403,97.78488158152403,97.78488158152403,97.78488158152403,NA,6.898
AFG,18760,38928341,86.34696735637287,86.34696735637287,86.34696735637287,86.34696735637287,86.34696735637287,86.34696735637287,86.34696735637287,86.34696735637287,NA,8.102142857142857
AFG,18767,38928341,101.07579914658763,101.07579914658763,101.07579914658763,101.07579914658763,101.07579914658763,101.07579914658763,101.07579914658763,101.07579914658763,NA,7.3265714285714285
AFG,18774,38928341,118.00835022506101,118.00835022506101,118.00835022506101,118.00835022506101,118.00835022506101,118.00835022506101,118.00835022506101,118.00835022506101,NA,13.571428571428571
AFG,18781,38928341,130.22546336926413,130.22546336926413,130.22546336926413,130.22546336926413,130.22546336926413,130.22546336926413,130.22546336926413,130.22546336926413,NA,24.571285714285715
AFG,18788,38928341,187.83609380335778,187.83609380335778,187.83609380335778,187.83609380335778,187.83609380335778,187.83609380335778,187.83609380335778,187.83609380335778,NA,45.142714285714284
AFG,18795,38928341,213.63610160899154,213.63610160899154,213.63610160899154,213.63610160899154,213.63610160899154,213.63610160899154,213.63610160899154,213.63610160899154,NA,63.979571428571425
AFG,18802,38928341,232.28087348252666,232.28087348252666,232.28087348252666,232.28087348252666,232.28087348252666,232.28087348252666,232.28087348252666,232.28087348252666,NA,86.959
AFG,18809,38928341,216.7010500252483,216.7010500252483,216.7010500252483,216.7010500252483,216.7010500252483,216.7010500252483,216.7010500252483,216.7010500252483,NA,68.57142857142857
AFG,18816,38928341,227.4695338208061,227.4695338208061,227.4695338208061,227.4695338208061,227.4695338208061,227.4695338208061,227.4695338208061,227.4695338208061,NA,81.12214285714286
AFG,18823,38928341,212.71591515237785,212.71591515237785,212.71591515237785,212.71591515237785,212.71591515237785,212.71591515237785,212.71591515237785,212.71591515237785,NA,65.69385714285714
AFG,18830,38928341,220.37792953922838,220.37792953922838,220.37792953922838,220.37792953922838,220.37792953922838,220.37792953922838,220.37792953922838,220.37792953922838,NA,55.18385714285714
AFG,18837,38928341,176.13291552819544,176.13291552819544,176.13291552819544,176.13291552819544,176.13291552819544,176.13291552819544,176.13291552819544,176.13291552819544,NA,42.32642857142857
AFG,18844,38928341,200.78190825228515,200.78190825228515,200.78190825228515,200.78190825228515,200.78190825228515,200.78190825228515,200.78190825228515,200.78190825228515,NA,34.69385714285714
AFG,18851,38928341,147.34107667027226,147.34107667027226,147.34107667027226,147.34107667027226,147.34107667027226,147.34107667027226,147.34107667027226,147.34107667027226,NA,19.347142857142856
AFG,18856.5,38928341,112.04563749766807,112.04563749766807,112.04563749766807,112.04563749766807,112.04563749766807,112.04563749766807,112.04563749766807,112.04563749766807,NA,10.10725
AGO,18264,32866268,1.1302273248470511,1.1302273248470511,1.1302273248470511,1.1302273248470511,1.1302273248470511,1.1302273248470511,1.1302273248470511,1.1302273248470511,NA,0
AGO,18270,32866268,1.3112371889180474,1.3112371889180474,1.3112371889180474,1.3112371889180474,1.3112371889180474,1.3112371889180474,1.3112371889180474,1.3112371889180474,NA,0
AGO,18277,32866268,3.226059398781388,3.226059398781388,3.226059398781388,3.226059398781388,3.226059398781388,3.226059398781388,3.226059398781388,3.226059398781388,NA,0
AGO,18284,32866268,3.894176284934512,3.894176284934512,3.894176284934512,3.894176284934512,3.894176284934512,3.894176284934512,3.894176284934512,3.894176284934512,NA,0
AGO,18291,32866268,5.904298323516616,5.904298323516616,5.904298323516616,5.904298323516616,5.904298323516616,5.904298323516616,5.904298323516616,5.904298323516616,NA,0
AGO,18298,32866268,-13.681524067454017,-13.681524067454017,-13.681524067454017,-13.681524067454017,-13.681524067454017,-13.681524067454017,-13.681524067454017,-13.681524067454017,NA,0
AGO,18305,32866268,7.728033298431413,7.728033298431413,7.728033298431413,7.728033298431413,7.728033298431413,7.728033298431413,7.728033298431413,7.728033298431413,NA,0
AGO,18312,32866268,1.8048523199825777,1.8048523199825777,1.8048523199825777,1.8048523199825777,1.8048523199825777,1.8048523199825777,1.8048523199825777,1.8048523199825777,NA,0
AGO,18319,32866268,1.6417261360813549,1.6417261360813549,1.6417261360813549,1.6417261360813549,1.6417261360813549,1.6417261360813549,1.6417261360813549,1.6417261360813549,NA,0
AGO,18326,32866268,-19.724739301707395,-19.724739301707395,-19.724739301707395,-19.724739301707395,-19.724739301707395,-19.724739301707395,-19.724739301707395,-19.724739301707395,NA,0
AGO,18333,32866268,-1.96046519984652,-1.96046519984652,-1.96046519984652,-1.96046519984652,-1.96046519984652,-1.96046519984652,-1.96046519984652,-1.96046519984652,NA,0
AGO,18340,32866268,0.2651427751798503,0.2651427751798503,0.2651427751798503,0.2651427751798503,0.2651427751798503,0.2651427751798503,0.2651427751798503,0.2651427751798503,NA,0
AGO,18347,32866268,-5.866251369115119,-5.866251369115119,-5.866251369115119,-5.866251369115119,-5.866251369115119,-5.866251369115119,-5.866251369115119,-5.866251369115119,NA,0.040857142857142856
AGO,18354,32866268,-20.085178371662806,-20.085178371662806,-20.085178371662806,-20.085178371662806,-20.085178371662806,-20.085178371662806,-20.085178371662806,-20.085178371662806,NA,0.24514285714285713
AGO,18361,32866268,-15.531985956310493,-15.531985956310493,-15.531985956310493,-15.531985956310493,-15.531985956310493,-15.531985956310493,-15.531985956310493,-15.531985956310493,NA,0
AGO,18368,32866268,-19.08990126399421,-19.08990126399421,-19.08990126399421,-19.08990126399421,-19.08990126399421,-19.08990126399421,-19.08990126399421,-19.08990126399421,NA,0
AGO,18375,32866268,-12.77981812932133,-12.77981812932133,-12.77981812932133,-12.77981812932133,-12.77981812932133,-12.77981812932133,-12.77981812932133,-12.77981812932133,NA,0
AGO,18382,32866268,-13.989737234300096,-13.989737234300096,-13.989737234300096,-13.989737234300096,-13.989737234300096,-13.989737234300096,-13.989737234300096,-13.989737234300096,NA,0
AGO,18389,32866268,-10.556620799371345,-10.556620799371345,-10.556620799371345,-10.556620799371345,-10.556620799371345,-10.556620799371345,-10.556620799371345,-10.556620799371345,NA,0
AGO,18396,32866268,-9.342499382665556,-9.342499382665556,-9.342499382665556,-9.342499382665556,-9.342499382665556,-9.342499382665556,-9.342499382665556,-9.342499382665556,NA,0
AGO,18403,32866268,-8.066078405311133,-8.066078405311133,-8.066078405311133,-8.066078405311133,-8.066078405311133,-8.066078405311133,-8.066078405311133,-8.066078405311133,NA,0.18385714285714283
AGO,18410,32866268,-8.302450122352665,-8.302450122352665,-8.302450122352665,-8.302450122352665,-8.302450122352665,-8.302450122352665,-8.302450122352665,-8.302450122352665,NA,0.10214285714285713
AGO,18417,32866268,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,-0.5765425896854105,NA,0
AGO,18424,32866268,1.1643680880512286,1.1643680880512286,1.1643680880512286,1.1643680880512286,1.1643680880512286,1.1643680880512286,1.1643680880512286,1.1643680880512286,NA,0.12257142857142857
AGO,18431,32866268,2.6077556352885805,2.6077556352885805,2.6077556352885805,2.6077556352885805,2.6077556352885805,2.6077556352885805,2.6077556352885805,2.6077556352885805,NA,0.3881428571428571
AGO,18438,32866268,3.5354060735523873,3.5354060735523873,3.5354060735523873,3.5354060735523873,3.5354060735523873,3.5354060735523873,3.5354060735523873,3.5354060735523873,NA,0.3674285714285714
AGO,18445,32866268,4.040582581389131,4.040582581389131,4.040582581389131,4.040582581389131,4.040582581389131,4.040582581389131,4.040582581389131,4.040582581389131,NA,0.8368571428571429
AGO,18452,32866268,4.597810525604775,4.597810525604775,4.597810525604775,4.597810525604775,4.597810525604775,4.597810525604775,4.597810525604775,4.597810525604775,NA,0.8774285714285714
AGO,18459,32866268,9.929341878157835,9.929341878157835,9.929341878157835,9.929341878157835,9.929341878157835,9.929341878157835,9.929341878157835,9.929341878157835,NA,0.7958571428571428
AGO,18466,32866268,9.708319218529946,9.708319218529946,9.708319218529946,9.708319218529946,9.708319218529946,9.708319218529946,9.708319218529946,9.708319218529946,NA,0.9182857142857143
AGO,18473,32866268,10.941796314686245,10.941796314686245,10.941796314686245,10.941796314686245,10.941796314686245,10.941796314686245,10.941796314686245,10.941796314686245,NA,2.2245714285714286
AGO,18480,32866268,7.5183319981754755,7.5183319981754755,7.5183319981754755,7.5183319981754755,7.5183319981754755,7.5183319981754755,7.5183319981754755,7.5183319981754755,NA,2.1837142857142857
AGO,18487,32866268,6.591039630625478,6.591039630625478,6.591039630625478,6.591039630625478,6.591039630625478,6.591039630625478,6.591039630625478,6.591039630625478,NA,2.5101428571428572
AGO,18494,32866268,5.728660350492153,5.728660350492153,5.728660350492153,5.728660350492153,5.728660350492153,5.728660350492153,5.728660350492153,5.728660350492153,NA,1.4082857142857144
AGO,18501,32866268,3.6718153133228513,3.6718153133228513,3.6718153133228513,3.6718153133228513,3.6718153133228513,3.6718153133228513,3.6718153133228513,3.6718153133228513,NA,1.6935714285714285
AGO,18508,32866268,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,-0.5184356684962792,NA,1.245142857142857
AGO,18515,32866268,8.150113646070677,8.150113646070677,8.150113646070677,8.150113646070677,8.150113646070677,8.150113646070677,8.150113646070677,8.150113646070677,NA,2.1634285714285713
AGO,18522,32866268,1.4383192358808323,1.4383192358808323,1.4383192358808323,1.4383192358808323,1.4383192358808323,1.4383192358808323,1.4383192358808323,1.4383192358808323,NA,2.2654285714285716
AGO,18529,32866268,4.1837147929146505,4.1837147929146505,4.1837147929146505,4.1837147929146505,4.1837147929146505,4.1837147929146505,4.1837147929146505,4.1837147929146505,NA,2.734714285714286
AGO,18536,32866268,3.7119977321401167,3.7119977321401167,3.7119977321401167,3.7119977321401167,3.7119977321401167,3.7119977321401167,3.7119977321401167,3.7119977321401167,NA,3.2247142857142856
AGO,18543,32866268,8.06802777942616,8.06802777942616,8.06802777942616,8.06802777942616,8.06802777942616,8.06802777942616,8.06802777942616,8.06802777942616,NA,3.612285714285714
AGO,18550,32866268,6.527341868449249,6.527341868449249,6.527341868449249,6.527341868449249,6.527341868449249,6.527341868449249,6.527341868449249,6.527341868449249,NA,2.8775714285714287
AGO,18557,32866268,8.865421652713202,8.865421652713202,8.865421652713202,8.865421652713202,8.865421652713202,8.865421652713202,8.865421652713202,8.865421652713202,NA,4
AGO,18564,32866268,31.723912701825206,31.723912701825206,31.723912701825206,31.723912701825206,31.723912701825206,31.723912701825206,31.723912701825206,31.723912701825206,NA,2.5714285714285716
AGO,18571,32866268,28.208698944563935,28.208698944563935,28.208698944563935,28.208698944563935,28.208698944563935,28.208698944563935,28.208698944563935,28.208698944563935,NA,2.959142857142857
AGO,18578,32866268,12.065685739068911,12.065685739068911,12.065685739068911,12.065685739068911,12.065685739068911,12.065685739068911,12.065685739068911,12.065685739068911,NA,2.428714285714286
AGO,18585,32866268,20.009737742107397,20.009737742107397,20.009737742107397,20.009737742107397,20.009737742107397,20.009737742107397,20.009737742107397,20.009737742107397,NA,2.449
AGO,18592,32866268,27.938749654024644,27.938749654024644,27.938749654024644,27.938749654024644,27.938749654024644,27.938749654024644,27.938749654024644,27.938749654024644,NA,1.3267142857142857
AGO,18599,32866268,30.060773910783702,30.060773910783702,30.060773910783702,30.060773910783702,30.060773910783702,30.060773910783702,30.060773910783702,30.060773910783702,NA,1.4895714285714285
AGO,18606,32866268,29.613429766128665,29.613429766128665,29.613429766128665,29.613429766128665,29.613429766128665,29.613429766128665,29.613429766128665,29.613429766128665,NA,1.4081428571428571
AGO,18613,32866268,30.055910091409725,30.055910091409725,30.055910091409725,30.055910091409725,30.055910091409725,30.055910091409725,30.055910091409725,30.055910091409725,NA,2.6734285714285715
AGO,18620,32866268,9.586461031824111,9.586461031824111,9.586461031824111,9.586461031824111,9.586461031824111,9.586461031824111,9.586461031824111,9.586461031824111,NA,2.061
AGO,18627,32866268,-0.392125308656837,-0.392125308656837,-0.392125308656837,-0.392125308656837,-0.392125308656837,-0.392125308656837,-0.392125308656837,-0.392125308656837,NA,1.4898571428571428
AGO,18634,32866268,0.5497750807224694,0.5497750807224694,0.5497750807224694,0.5497750807224694,0.5497750807224694,0.5497750807224694,0.5497750807224694,0.5497750807224694,NA,1.1225714285714286
AGO,18641,32866268,-8.041997837009891,-8.041997837009891,-8.041997837009891,-8.041997837009891,-8.041997837009891,-8.041997837009891,-8.041997837009891,-8.041997837009891,NA,1.9385714285714286
AGO,18648,32866268,-6.389603364685592,-6.389603364685592,-6.389603364685592,-6.389603364685592,-6.389603364685592,-6.389603364685592,-6.389603364685592,-6.389603364685592,NA,3.1632857142857143
AGO,18655,32866268,3.342503706798556,3.342503706798556,3.342503706798556,3.342503706798556,3.342503706798556,3.342503706798556,3.342503706798556,3.342503706798556,NA,2.0815714285714284
AGO,18662,32866268,15.856661166999466,15.856661166999466,15.856661166999466,15.856661166999466,15.856661166999466,15.856661166999466,15.856661166999466,15.856661166999466,NA,1.1837142857142857
AGO,18669,32866268,16.15072210781694,16.15072210781694,16.15072210781694,16.15072210781694,16.15072210781694,16.15072210781694,16.15072210781694,16.15072210781694,NA,2.020714285714286
AGO,18676,32866268,8.942152230279715,8.942152230279715,8.942152230279715,8.942152230279715,8.942152230279715,8.942152230279715,8.942152230279715,8.942152230279715,NA,1.551
AGO,18683,32866268,10.970711421229398,10.970711421229398,10.970711421229398,10.970711421229398,10.970711421229398,10.970711421229398,10.970711421229398,10.970711421229398,NA,0.8978571428571428
AGO,18690,32866268,20.32896951540065,20.32896951540065,20.32896951540065,20.32896951540065,20.32896951540065,20.32896951540065,20.32896951540065,20.32896951540065,NA,1.143
AGO,18697,32866268,12.764898760723304,12.764898760723304,12.764898760723304,12.764898760723304,12.764898760723304,12.764898760723304,12.764898760723304,12.764898760723304,NA,0.9795714285714285
AGO,18704,32866268,18.52664150651478,18.52664150651478,18.52664150651478,18.52664150651478,18.52664150651478,18.52664150651478,18.52664150651478,18.52664150651478,NA,0.8161428571428572
AGO,18711,32866268,15.43915181045958,15.43915181045958,15.43915181045958,15.43915181045958,15.43915181045958,15.43915181045958,15.43915181045958,15.43915181045958,NA,1.183857142857143
AGO,18718,32866268,33.040474211848235,33.040474211848235,33.040474211848235,33.040474211848235,33.040474211848235,33.040474211848235,33.040474211848235,33.040474211848235,NA,0.8774285714285714
AGO,18725,32866268,35.043506852883006,35.043506852883006,35.043506852883006,35.043506852883006,35.043506852883006,35.043506852883006,35.043506852883006,35.043506852883006,NA,1.4897142857142858
AGO,18732,32866268,31.089956297960565,31.089956297960565,31.089956297960565,31.089956297960565,31.089956297960565,31.089956297960565,31.089956297960565,31.089956297960565,NA,1.3468571428571428
AGO,18739,32866268,25.610224140212747,25.610224140212747,25.610224140212747,25.610224140212747,25.610224140212747,25.610224140212747,25.610224140212747,25.610224140212747,NA,1.959142857142857
AGO,18746,32866268,40.17587058492427,40.17587058492427,40.17587058492427,40.17587058492427,40.17587058492427,40.17587058492427,40.17587058492427,40.17587058492427,NA,3.1225714285714283
